appid,name,release_date,promo_price,normal_price
2613250,Multiplayer Drone Simulator,"5 Oct, 2023","0,99€",
346440,Musclecar Online,"12 Feb, 2015","0,99€",
3153140,Mush Dash,2025,,
520940,MX vs ATV All Out,"27 Mar, 2018","39,99€",
1205970,MX vs ATV Legends,"28 Jun, 2022","39,99€",
55140,MX vs. ATV Reflex,"26 Nov, 2010","19,99€",
282050,MX vs. ATV Supercross Encore,"28 Oct, 2015","29,99€",
256370,MXGP - The Official Motocross Videogame,"28 Mar, 2014","9,99€",
1018160,MXGP 2019 - The Official Motocross Videogame,"27 Aug, 2019","24,99€",
1259800,MXGP 2020 - The Official Motocross Videogame,"16 Dec, 2020","29,99€",
1610470,MXGP 2021 - The Official Motocross Videogame,"30 Nov, 2021","39,99€",
2603040,MXGP 24: The Official Game,"28 Nov, 2024","49,99€",
798290,MXGP PRO,"29 Jun, 2018","19,99€",
400800,MXGP2 - The Official Motocross Videogame,"7 Apr, 2016","14,99€",
561600,MXGP3 - The Official Motocross Videogame,"30 May, 2017","19,99€",
1578390,My Garage,"10 Aug, 2021","19,90€",
1385780,My Village Life,"27 Aug, 2020","14,79€",
2192060,NASCAR Arcade Rush,"15 Sep, 2023","9,99€",
24870,Need for Speed: Shift,"6 Oct, 2009",,
1262540,Need for Speed™,"4 Jun, 2020","29,99€",
1222680,Need for Speed™ Heat,"4 Jun, 2020","69,99€",
1328660,Need for Speed™ Hot Pursuit Remastered,"6 Nov, 2020","29,99€",
1262560,Need for Speed™ Most Wanted,"18 Jun, 2020","19,99€",
1262580,Need for Speed™ Payback,"18 Jun, 2020","29,99€",
1262600,Need for Speed™ Rivals,"4 Jun, 2020","19,99€",
1846380,Need for Speed™ Unbound,"2 Dec, 2022","69,99€",
2785860,Neon Runners: Craft & Dash,"6 Feb, 2025",Free,
2217910,NeoSprint,"27 Jun, 2024","24,50€",
2217580,New Star GP,"7 Mar, 2024","9,99€",
2020340,Nitro Back,Coming soon,,
368740,Obliteracers,"24 Feb, 2016","14,99€",
1931860,OctaRace,Coming soon,,
302590,Of Guards And Thieves,"16 Jul, 2014",Free,
200230,Off-Road Drive,"29 Sep, 2011","4,99€",
1085520,Offroad Racing - Buggy X ATV X Moto,"20 Dec, 2019","19,99€",
2598980,Oh Baby Kart,"8 Oct, 2024",Free,
2670940,OhMyRace!,"31 Jul, 2024","2,99€",
415740,OmniBus,"26 May, 2016","4,99€",
1140440,OMON Simulator,"18 Oct, 2019","0,98€",
285380,On The Road - The Truck Simulator,"14 Nov, 2019","24,95€",
2769270,Online Car Simulator,Coming soon,,
3682440,Othello: Battle Royale,To be announced,,
2929250,over the hill,To be announced,,
1830630,Overpass 2,"28 Sep, 2023","39,99€",
389670,Pacer,"29 Oct, 2020","39,99€",
3570070,Paddle Paddle Paddle,July 2025,,
3281420,Paradise,Coming soon,Free,
2737300,Parking Garage Rally Circuit,"20 Sep, 2024","8,99€",
1770490,PAW Patrol: Grand Prix,"30 Sep, 2022","29,99€",
2459960,Perfect Landing,"1 Nov, 2023",,
3176460,PIREND7,2025,,
2916290,Pneumatic Panic,To be announced,,
2621260,Pocket Race: Driver,"3 Nov, 2023","3,99€",
1043520,Polterguys: Possession Party,"17 Apr, 2025","9,99€",
91900,Post Apocalyptic Mayhem,"17 Mar, 2011","9,99€",
1178400,Pro Cycling Manager 2020,"4 Jun, 2020","19,99€",
1453850,Pro Cycling Manager 2021,"3 Jun, 2021","39,99€",
1767560,Pro Cycling Manager 2022,"9 Jun, 2022","39,99€",
2063610,Pro Cycling Manager 2023,"8 Jun, 2023","39,99€",
958400,Project CARS 3,"28 Aug, 2020","59,99€",
1954550,Project Hover,"6 Dec, 2024","14,79€",
299970,Project Motor Racing,Q4 2025,"59,99€",
1765700,Quest Of Graal,"5 Feb, 2022","7,93€",
8600,RACE 07,"15 Oct, 2007","7,79€",
1054990,Race With Ryan,"1 Nov, 2019","24,99€",
2797460,RaceOnLife,2025,Free,
211500,RaceRoom Racing Experience,"12 Feb, 2013",Free,
1026110,Racing Classics: Drag Race Simulator,"20 May, 2019",Free,
9200,RAGE,"4 Oct, 2011","9,99€",
548570,RAGE 2,"13 May, 2019","39,99€",
616700,Rage of Car Force: Car Crashing Games,"30 Jul, 2020",Free,
3273700,Rally Evolution 2025,Q3 2025,Free,
3002090,Rally Mechanic Simulator: Light Edition,"12 Jul, 2024",Free,
2347040,RC Revolution,"16 Feb, 2024","14,79€",
287310,Re-Volt,"29 Jul, 2022","5,99€",
2938050,REAL CAR Offroad Racing Drift,"1 Aug, 2024",Free,
2481890,Real Drift Multiplayer,"13 Jul, 2023","0,99€",
2588230,Real Drift Multiplayer 2,"19 Sep, 2023","0,99€",
3225420,Recharge,July 2025,,
1065320,REKT! High Octane Stunts,"6 Nov, 2020","4,99€",
1367530,Rekt: Crash Test,"3 Dec, 2020",Free,
99300,Renegade Ops,"27 Oct, 2011","12,99€",
"99300,200610,200620",Renegade Ops Collection,,"16,99€",
2099680,Rent A Car Simulator 24,"23 Aug, 2024","12,79€",
2242200,Retro Kart,"24 Sep, 2023","2,99€",
3441620,Retro Racers,Coming soon,,
2994490,REV UP,To be announced,,
339790,rFactor,"2 Mar, 2015","22,99€",
345660,RIDE,"27 Mar, 2015","19,99€",
477770,Ride 2,"7 Oct, 2016","24,99€",
759740,RIDE 3,"30 Nov, 2018","29,99€",
1259980,RIDE 4,"8 Oct, 2020","39,99€",
1650010,RIDE 5,"24 Aug, 2023","11,99€",
2290180,Riders Republic,"8 Jun, 2023","39,99€",
202310,Ridge Racer™ Unbounded,"30 Mar, 2012","9,99€",
1428140,Riding Seas,"31 Jan, 2022","4,99€",
1346010,RiMS Racing,"19 Aug, 2021","49,99€",
1626100,RingRaceR,To be announced,,
443860,Riptide GP: Renegade,"26 Jul, 2016","8,19€",
1166860,Rival Stars Horse Racing: Desktop Edition,"24 Jun, 2020","38,99€",
2937440,Rival Stars Horse Racing: VR Edition,"17 Apr, 2025","19,50€",
499210,Road Rage,"14 Nov, 2017","8,19€",
300380,Road Redemption,"4 Oct, 2017","2,51€",
1427760,RoboSquare,"1 Jan, 2022",Free,
22230,Rock of Ages,"7 Sep, 2011","9,99€",
434460,Rock of Ages 2: Bigger & Boulder™,"28 Aug, 2017","14,99€",
1101360,Rock of Ages 3: Make & Break,"21 Jul, 2020","29,99€",
1357430,Rocket Rumble,"23 May, 2024","24,50€",
2004380,ROD Multiplayer Car Driving,"25 Nov, 2022","0,99€",
1435900,Route 66 Simulator,Coming soon,,
464650,Runbow,"18 Nov, 2016","14,99€",
2333430,Running Guys,"21 Mar, 2023","1,99€",
2438120,RunOut - Hothead Paws,Coming soon,,
234490,Rush Bros.,"24 May, 2013","9,99€",
3029090,Rush N Crash,2025,,
2020860,Rush Rally 3,"24 Nov, 2022","14,79€",
1728660,Rush Rally Origins,"13 Apr, 2022","14,79€",
1109840,Réussir : Code de la Route - Nouvelle Édition (French Highway Code),"29 Nov, 2019","14,99€",
2631870,Sailaway III,"1 Nov, 2024","14,00€",
3327480,Santa Slides to Town,"6 Dec, 2024","3,99€",
1785910,SBK™22,"15 Sep, 2022","29,99€",
897610,Scrapland Remastered,"13 Dec, 2021","19,95€",
2814990,Screamer,2026,,
3383460,Sea Bikers Jetski,"26 Dec, 2024","4,67€",
2347910,Seal: WHAT the FUN,"13 Dec, 2024",Free,
3539680,SEMP 64,2025,,
1146430,Served!,"27 Feb, 2020","4,99€",
457210,SEUM: Speedrunners from Hell,"28 Jul, 2016","13,99€",
47920,Shift 2 Unleashed,"29 Mar, 2011",,
1037190,Shipped,"28 Mar, 2019","9,99€",
2456090,Sidecar Evolution 2024,"12 Aug, 2024",Free,
3273670,Sidecar Evolution 2025,Q3 2025,Free,
"44690,44600,8790,4230,4290,8600,8640,8650,8690,44680,8660",SimBin Mega Bundle,,"29,95€",
2419410,Sky Fury,"4 Dec, 2023","0,99€",
91100,SkyDrift,"21 Nov, 2011","1,99€",
2354000,Slackers - Carts of Glory,"18 Sep, 2024","12,99€",
307690,Sleeping Dogs: Definitive Edition,"8 Oct, 2014","19,99€",
1345280,Slide - Animal Race,"17 Feb, 2021","9,75€",
1434040,Slide Stars,"29 Apr, 2022","8,79€",
2651350,Slip & Skid,Coming soon,,
2485410,Slowly Sliding Ducks,To be announced,,
2194840,Smells Like Burnt Rubber,"25 Aug, 2023","4,99€",
1601220,Smoots Summer Games,"22 Jul, 2021","1,42€",
1676700,Smoots Summer Games - First Training,"12 Jul, 2021",Free,
1911220,Smurfs Kart,"22 Aug, 2023","29,99€",
2759870,Snake-O-Tron,Coming soon,,
587400,Snow Moto Racing Freedom,"11 Apr, 2017","10,79€",
590790,Snowballer,"9 Oct, 2020","0,79€",
1465360,SnowRunner,"18 May, 2021","29,99€",
212480,Sonic & All-Stars Racing Transformed Collection,"31 Jan, 2013","19,99€",
213610,Sonic Adventure 2,"19 Nov, 2012","9,99€",
2486820,Sonic Racing: CrossWorlds,"25 Sep, 2025","69,99€",
1457580,Speed 3: Grand Prix,"16 Dec, 2021","11,79€",
2367480,Speed Crew,"31 Jan, 2024","9,75€",
1115400,Speed Mazing,"21 Oct, 2021",Free,
207140,SpeedRunners,"19 Apr, 2016","14,79€",
3183760,SpeedRunners 2: King of Speed,2025,,
297860,Split/Second,"6 Oct, 2014","19,50€",
1378800,Squad 51 vs. the Flying Saucers,"21 Sep, 2022","16,79€",
2380720,Sqube Darkness,"4 Sep, 2023","1,99€",
1083350,SRX,"23 Oct, 2021","9,99€",
494580,STANDBY,"7 Jan, 2017","0,71€",
2381100,SteelRacer,Coming soon,,
460920,Steep™,"2 Dec, 2016","29,99€",
273840,Stock Car Extreme,"11 Feb, 2015","14,99€",
1663330,Street Boy,To be announced,,
744040,Street Heat,"12 Dec, 2019","7,99€",
3063240,Streets Adventure: Medina Motors,To be announced,,
1677740,Stumble Guys,"7 Oct, 2021",Free,
2193190,Sulky Manager,To be announced,,
908050,Summer Catchers,"16 Jul, 2019","8,79€",
1178430,Summer Games Heroes,"4 Jan, 2020",Free,
2697730,Super Cloud Fight,"9 Jun, 2025","19,50€",
444670,Super Impossible Road,"11 May, 2016","12,49€",
3593660,Super Penguin Ball & Chain,Coming soon,,
611180,Super Street: The Game,"12 Sep, 2018","24,99€",
1028840,Super Toy Cars 2,"14 May, 2020","14,99€",
