appid,name,release_date,promo_price,normal_price
302670,Call to Arms,"30 Jul, 2015","14,99€",
"302670,487170",Call to Arms - Basic Edition,"30 Jul, 2015","14,99€",
"302670,374390,487170",Call to Arms - Deluxe Edition,"30 Jul, 2015","19,99€",
"302670,374390,487170,561140",Call to Arms - Ultimate Edition,"21 Nov, 2016","29,99€",
1562260,Camping Simulator: The Squad,"27 Jan, 2025","3,99€",
1136020,Cannibal Cuisine,"20 May, 2020","1,29€",
1661270,Car Detailing Simulator: Prologue,"15 Nov, 2021",Free,
2248760,Car For Sale Simulator 2023,"1 Nov, 2024","24,50€",
270850,Car Mechanic Simulator 2014,"24 Jan, 2014","6,89€",
320300,Car Mechanic Simulator 2015,"23 Apr, 2015","19,50€",
645630,Car Mechanic Simulator 2018,"28 Jul, 2017","19,50€",
3371650,Car Mechanic Workshop,"4 Mar, 2025","4,99€",
2904040,Car Repair,September 2025,,
3501070,Car Service Together,Q2 2025,,
3515160,Carcade,2025,,
1272780,CarGo!,"7 Nov, 2024","5,85€",
2659710,Carnaval Simulator,"22 Feb, 2025","15,99€",
366290,Carp Fishing Simulator,"14 Oct, 2021","15,99€",
2417650,Carrom Slam!,"13 Jun, 2023","5,89€",
635260,CarX Drift Racing Online,"17 Nov, 2017","14,79€",
1114150,CarX Street,"29 Aug, 2024","17,59€",
722960,CASE 2: Animatronics Survival,"28 Feb, 2019","1,95€",
3601420,Casino Roulette: Roulettist,"22 May, 2025",Free,
3061430,Caspers,Coming soon,Free,
227860,Castle Story,"17 Aug, 2017","9,75€",
2987350,Catly,To be announced,,
1265220,Cauldrons of War - Barbarossa,"25 Sep, 2020","14,99€",
977400,Cell to Singularity - Evolution Never Ends,"3 Nov, 2021",Free,
2762270,CelV Run,"30 Mar, 2024","4,99€",
1948420,Center Mass: Streets of Ramadi,To be announced,,
3560470,Chains Of Reality,December 2025,,
2726240,Charrua Soccer - Mirror Edition,"23 Mar, 2024",Free,
2283380,Charrua Soccer - Pro Edition,"26 Aug, 2023","5,89€",
1046660,Charterstone: Digital Edition,"26 Mar, 2020","19,50€",
3179160,Chef Hands : Kitchen Mayhem,Coming soon,,
886900,Chef: A Restaurant Tycoon Game,"20 Aug, 2020","19,99€",
2764690,Chefs Together,"15 Apr, 2024","5,89€",
2828420,Chess Infinity,"11 Dec, 2024","12,99€",
518060,Chess Ultra,"21 Jun, 2017","12,99€",
575340,Chessaria: The Tactical Adventure (Chess),"8 Mar, 2018","19,99€",
3447560,Chicken Shop Simulator - Fast Food Empire,Coming soon,,
219640,Chivalry: Medieval Warfare,"16 Oct, 2012","22,99€",
3065360,Chop Chop Together,Q4 2025,,
2947650,Choppy Cuts,Coming soon,,
364380,CINEVEO - VR Cinema,"24 Apr, 2015","24,99€",
313010,Cities XXL,"5 Feb, 2015","1,99€",
949230,Cities: Skylines II,"24 Oct, 2023","49,99€",
493490,City Car Driving,"3 Nov, 2016","23,49€",
304580,CITYCONOMY: Service for your City,"2 Dec, 2015","9,99€",
2064810,CityDriver,"5 Jun, 2023","29,99€",
306630,Civil War II,"4 Jul, 2014","38,99€",
8800,Civilization IV: Beyond the Sword,"24 Jul, 2007","9,99€",
1120580,Clans to Kingdoms,"1 Aug, 2019","9,99€",
3352880,Clash Battle Simulator,"12 Dec, 2024",Free,
960040,Clash of Chefs VR,"16 Sep, 2021","16,79€",
1668710,Clash of Stars,"17 Jul, 2023",Free,
2068050,CLASHBOWL,"20 Aug, 2022","3,99€",
3402720,Clean Up Earth,Coming soon,,
3644020,Cleaner Company,Q3 2025,,
363970,Clicker Heroes,"14 May, 2015",Free,
811880,Close Combat: The Bloody First,"3 Oct, 2019","40,86€",
2937710,Clothing Store Simulator: Prologue,"23 May, 2024",Free,
2548810,Cloud 9,Coming soon,,
2506480,Clue/Cluedo,"23 Aug, 2023","13,99€",
2430360,Code of War Gun Shooting Games,"29 May, 2023",Free,
9850,Codename: Panzers - Cold War,"18 Feb, 2016","14,99€",
411310,"Codename: Panzers, Phase One","18 Feb, 2016","14,99€",
